"","Symbol","Description","Biotypes","Average"
"5176","ZBTB25","zinc finger and BTB domain containing 25 [Source:HGNC Symbol;Acc:HGNC:13112]","protein_coding",94.25
"5177","CEP41","centrosomal protein 41 [Source:HGNC Symbol;Acc:HGNC:12370]","protein_coding",94.125
"5178","EBNA1BP2","EBNA1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15531]","protein_coding",94.125
"5179","CDRT15P1","CDRT15 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33168]","unprocessed_pseudogene",94.125
"5180","PTPN9","protein tyrosine phosphatase non-receptor type 9 [Source:HGNC Symbol;Acc:HGNC:9661]","protein_coding",94.125
"5181","ZNF639","zinc finger protein 639 [Source:HGNC Symbol;Acc:HGNC:30950]","protein_coding",94
"5182","PWP1","PWP1 homolog, endonuclein [Source:HGNC Symbol;Acc:HGNC:17015]","protein_coding",94
"5183","KIFBP","kinesin family binding protein [Source:HGNC Symbol;Acc:HGNC:23419]","protein_coding",94
"5184","ABCA5","ATP binding cassette subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:35]","protein_coding",93.875
"5185","ZNF707","zinc finger protein 707 [Source:HGNC Symbol;Acc:HGNC:27815]","protein_coding",93.875
"5186","POU2F2-AS1","POU2F2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55512]","lncRNA",93.875
"5187","H2AC8","H2A clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4724]","protein_coding",93.875
"5188","ZNF384","zinc finger protein 384 [Source:HGNC Symbol;Acc:HGNC:11955]","protein_coding",93.75
"5189","WDR43","WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945]","protein_coding",93.75
"5190","SELP","selectin P [Source:HGNC Symbol;Acc:HGNC:10721]","protein_coding",93.75
"5191","DTX3","deltex E3 ubiquitin ligase 3 [Source:HGNC Symbol;Acc:HGNC:24457]","protein_coding",93.75
"5192","AKR1A1","aldo-keto reductase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:380]","protein_coding",93.625
"5193","METTL8","methyltransferase 8, methylcytidine [Source:HGNC Symbol;Acc:HGNC:25856]","protein_coding",93.625
"5194","CLIC2","chloride intracellular channel 2 [Source:HGNC Symbol;Acc:HGNC:2063]","protein_coding",93.625
"5195","GTF3C3","general transcription factor IIIC subunit 3 [Source:HGNC Symbol;Acc:HGNC:4666]","protein_coding",93.5
"5196","SHMT2","serine hydroxymethyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10852]","protein_coding",93.5
"5197","B3GALT4","beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]","protein_coding",93.375
"5198","ARFIP2","ADP ribosylation factor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17160]","protein_coding",93.25
"5199","MTF2","metal response element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:29535]","protein_coding",93.25
"5200","RSPRY1","ring finger and SPRY domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29420]","protein_coding",93.25
"5201","GPATCH8","G-patch domain containing 8 [Source:HGNC Symbol;Acc:HGNC:29066]","protein_coding",93.25
"5202","OR52K1","olfactory receptor family 52 subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:15222]","protein_coding",93.25
"5203","TCOF1","treacle ribosome biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:11654]","protein_coding",93.125
"5204","TDRD3","tudor domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20612]","protein_coding",93.125
"5205","ELP2","elongator acetyltransferase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:18248]","protein_coding",93.125
"5206","PPIP5K2","diphosphoinositol pentakisphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:29035]","protein_coding",93.125
"5207","DPH3","diphthamide biosynthesis 3 [Source:HGNC Symbol;Acc:HGNC:27717]","protein_coding",93.125
"5208","CRYL1","crystallin lambda 1 [Source:HGNC Symbol;Acc:HGNC:18246]","protein_coding",93.125
"5209","GUCY1B1","guanylate cyclase 1 soluble subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4687]","protein_coding",93
"5210","AKAP8","A-kinase anchoring protein 8 [Source:HGNC Symbol;Acc:HGNC:378]","protein_coding",93
"5211","FCRL2","Fc receptor like 2 [Source:HGNC Symbol;Acc:HGNC:14875]","protein_coding",93
"5212","FCSK","fucose kinase [Source:HGNC Symbol;Acc:HGNC:29500]","protein_coding",92.875
"5213","ZNF253","zinc finger protein 253 [Source:HGNC Symbol;Acc:HGNC:13497]","protein_coding",92.875
"5214","NCBP2AS2","NCBP2 antisense 2 (head to head) [Source:HGNC Symbol;Acc:HGNC:25121]","protein_coding",92.875
"5215","ZNF330","zinc finger protein 330 [Source:HGNC Symbol;Acc:HGNC:15462]","protein_coding",92.75
"5216","PARGP1","poly(ADP-ribose) glycohydrolase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45008]","transcribed_unprocessed_pseudogene",92.75
"5217","SUV39H1","suppressor of variegation 3-9 homolog 1 [Source:HGNC Symbol;Acc:HGNC:11479]","protein_coding",92.625
"5218","CBLB","Cbl proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:1542]","protein_coding",92.625
"5219","RARS2","arginyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21406]","protein_coding",92.625
"5220","TUFM","Tu translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12420]","protein_coding",92.625
"5221","FAM98C","family with sequence similarity 98 member C [Source:HGNC Symbol;Acc:HGNC:27119]","protein_coding",92.5
"5222","ABI2","abl interactor 2 [Source:HGNC Symbol;Acc:HGNC:24011]","protein_coding",92.5
"5223","COMMD4","COMM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26027]","protein_coding",92.5
"5224","NACC1","nucleus accumbens associated 1 [Source:HGNC Symbol;Acc:HGNC:20967]","protein_coding",92.375
"5225","MRPS26","mitochondrial ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:14045]","protein_coding",92.25
"5226","ZDHHC13","zinc finger DHHC-type palmitoyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:18413]","protein_coding",92.25
"5227","TRMT12","tRNA methyltransferase 12 homolog [Source:HGNC Symbol;Acc:HGNC:26091]","protein_coding",92.25
"5228","ZNF302","zinc finger protein 302 [Source:HGNC Symbol;Acc:HGNC:13848]","protein_coding",92.125
"5229","POLR2D","RNA polymerase II subunit D [Source:HGNC Symbol;Acc:HGNC:9191]","protein_coding",92.125
"5230","TWF1","twinfilin actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9620]","protein_coding",92.125
"5231","CLP1","cleavage factor polyribonucleotide kinase subunit 1 [Source:HGNC Symbol;Acc:HGNC:16999]","protein_coding",92.125
"5232","PCM1","pericentriolar material 1 [Source:HGNC Symbol;Acc:HGNC:8727]","protein_coding",92
"5233","ACOT8","acyl-CoA thioesterase 8 [Source:HGNC Symbol;Acc:HGNC:15919]","protein_coding",92
"5234","PATJ","PATJ crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:28881]","protein_coding",92
"5235","UBL5","ubiquitin like 5 [Source:HGNC Symbol;Acc:HGNC:13736]","protein_coding",92
"5236","IRAK3","interleukin 1 receptor associated kinase 3 [Source:HGNC Symbol;Acc:HGNC:17020]","protein_coding",91.875
"5237","WDR76","WD repeat domain 76 [Source:HGNC Symbol;Acc:HGNC:25773]","protein_coding",91.875
"5238","FCER2","Fc fragment of IgE receptor II [Source:HGNC Symbol;Acc:HGNC:3612]","protein_coding",91.875
"5239","KRAS","KRAS proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:6407]","protein_coding",91.875
"5240","ARL8A","ADP ribosylation factor like GTPase 8A [Source:HGNC Symbol;Acc:HGNC:25192]","protein_coding",91.875
"5241","MRPL11","mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042]","protein_coding",91.875
"5242","PRKRA","protein activator of interferon induced protein kinase EIF2AK2 [Source:HGNC Symbol;Acc:HGNC:9438]","protein_coding",91.875
"5243","DDX50","DExD-box helicase 50 [Source:HGNC Symbol;Acc:HGNC:17906]","protein_coding",91.75
"5244","ZFP14","ZFP14 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29312]","protein_coding",91.75
"5245","GINM1","glycoprotein integral membrane 1 [Source:HGNC Symbol;Acc:HGNC:21074]","protein_coding",91.625
"5246","ZC3H7A","zinc finger CCCH-type containing 7A [Source:HGNC Symbol;Acc:HGNC:30959]","protein_coding",91.625
"5247","LMNA","lamin A/C [Source:HGNC Symbol;Acc:HGNC:6636]","protein_coding",91.625
"5248","HINT3","histidine triad nucleotide binding protein 3 [Source:HGNC Symbol;Acc:HGNC:18468]","protein_coding",91.5
"5249","DMAC2L","distal membrane arm assembly component 2 like [Source:HGNC Symbol;Acc:HGNC:18799]","protein_coding",91.5
"5250","LIPN","lipase family member N [Source:HGNC Symbol;Acc:HGNC:23452]","protein_coding",91.5
"5251","TAF4","TATA-box binding protein associated factor 4 [Source:HGNC Symbol;Acc:HGNC:11537]","protein_coding",91.375
"5252","RNASEH2B","ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671]","protein_coding",91.375
"5253","CCDC50","coiled-coil domain containing 50 [Source:HGNC Symbol;Acc:HGNC:18111]","protein_coding",91.375
"5254","WDR37","WD repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:31406]","protein_coding",91.25
"5255","CAPN15","calpain 15 [Source:HGNC Symbol;Acc:HGNC:11182]","protein_coding",91.25
"5256","UBE4A","ubiquitination factor E4A [Source:HGNC Symbol;Acc:HGNC:12499]","protein_coding",91.25
"5257","CC2D1A","coiled-coil and C2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:30237]","protein_coding",91.25
"5258","MYOF","myoferlin [Source:HGNC Symbol;Acc:HGNC:3656]","protein_coding",91.125
"5259","TGM2","transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]","protein_coding",91.125
"5260","ZNF200","zinc finger protein 200 [Source:HGNC Symbol;Acc:HGNC:12993]","protein_coding",91
"5261","SUDS3","SDS3 homolog, SIN3A corepressor complex component [Source:HGNC Symbol;Acc:HGNC:29545]","protein_coding",91
"5262","SLC46A2","solute carrier family 46 member 2 [Source:HGNC Symbol;Acc:HGNC:16055]","protein_coding",91
"5263","DDX39A","DExD-box helicase 39A [Source:HGNC Symbol;Acc:HGNC:17821]","protein_coding",91
"5264","DPEP3","dipeptidase 3 [Source:HGNC Symbol;Acc:HGNC:23029]","protein_coding",91
"5265","EIF2B5","eukaryotic translation initiation factor 2B subunit epsilon [Source:HGNC Symbol;Acc:HGNC:3261]","protein_coding",91
"5266","MTX3","metaxin 3 [Source:HGNC Symbol;Acc:HGNC:24812]","protein_coding",91
"5267","NOL7","nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]","protein_coding",91
"5268","FTSJ1","FtsJ RNA 2'-O-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:13254]","protein_coding",90.875
"5269","FAM76B","family with sequence similarity 76 member B [Source:HGNC Symbol;Acc:HGNC:28492]","protein_coding",90.875
"5270","GATA3","GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]","protein_coding",90.875
"5271","TNFAIP1","TNF alpha induced protein 1 [Source:HGNC Symbol;Acc:HGNC:11894]","protein_coding",90.875
"5272","TMEM9","transmembrane protein 9 [Source:HGNC Symbol;Acc:HGNC:18823]","protein_coding",90.875
"5273","MCPH1","microcephalin 1 [Source:HGNC Symbol;Acc:HGNC:6954]","protein_coding",90.875
"5274","MR1","major histocompatibility complex, class I-related [Source:HGNC Symbol;Acc:HGNC:4975]","protein_coding",90.875
"5275","RTTN","rotatin [Source:HGNC Symbol;Acc:HGNC:18654]","protein_coding",90.875
"5276","TMEM107","transmembrane protein 107 [Source:HGNC Symbol;Acc:HGNC:28128]","protein_coding",90.875
"5277","SH2D2A","SH2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:10821]","protein_coding",90.75
"5278","C1orf21","chromosome 1 open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:15494]","protein_coding",90.75
"5279","ETFA","electron transfer flavoprotein subunit alpha [Source:HGNC Symbol;Acc:HGNC:3481]","protein_coding",90.75
"5280","UHRF1BP1","UHRF1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21216]","protein_coding",90.625
"5281","BICDL1","BICD family like cargo adaptor 1 [Source:HGNC Symbol;Acc:HGNC:28095]","protein_coding",90.625
"5282","PLRG1","pleiotropic regulator 1 [Source:HGNC Symbol;Acc:HGNC:9089]","protein_coding",90.625
"5283","PLK3","polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]","protein_coding",90.625
"5284","WASL","WASP like actin nucleation promoting factor [Source:HGNC Symbol;Acc:HGNC:12735]","protein_coding",90.5
"5285","PHF14","PHD finger protein 14 [Source:HGNC Symbol;Acc:HGNC:22203]","protein_coding",90.5
"5286","SF3B6","splicing factor 3b subunit 6 [Source:HGNC Symbol;Acc:HGNC:30096]","protein_coding",90.5
"5287","AOC3","amine oxidase copper containing 3 [Source:HGNC Symbol;Acc:HGNC:550]","protein_coding",90.5
"5288","RNF185","ring finger protein 185 [Source:HGNC Symbol;Acc:HGNC:26783]","protein_coding",90.5
"5289","RAB11FIP3","RAB11 family interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:17224]","protein_coding",90.375
"5290","RCE1","Ras converting CAAX endopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:13721]","protein_coding",90.375
"5291","ZNF141","zinc finger protein 141 [Source:HGNC Symbol;Acc:HGNC:12926]","protein_coding",90.25
"5292","TRPM2","transient receptor potential cation channel subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:12339]","protein_coding",90.25
"5293","LINC00926","long intergenic non-protein coding RNA 926 [Source:HGNC Symbol;Acc:HGNC:27514]","lncRNA",90.25
"5294","RIF1","replication timing regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:23207]","protein_coding",90.125
"5295","LINC01002","long intergenic non-protein coding RNA 1002 [Source:HGNC Symbol;Acc:HGNC:38538]","lncRNA",90.125
"5296","YPEL1","yippee like 1 [Source:HGNC Symbol;Acc:HGNC:12845]","protein_coding",90
"5297","SLC41A3","solute carrier family 41 member 3 [Source:HGNC Symbol;Acc:HGNC:31046]","protein_coding",89.875
"5298","IMPA1","inositol monophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:6050]","protein_coding",89.875
"5299","MED21","mediator complex subunit 21 [Source:HGNC Symbol;Acc:HGNC:11473]","protein_coding",89.875
"5300","GART","phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase [Source:HGNC Symbol;Acc:HGNC:4163]","protein_coding",89.875
"5301","SKA3","spindle and kinetochore associated complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:20262]","protein_coding",89.875
"5302","TNFSF13B","TNF superfamily member 13b [Source:HGNC Symbol;Acc:HGNC:11929]","protein_coding",89.75
"5303","HIBADH","3-hydroxyisobutyrate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4907]","protein_coding",89.75
"5304","ETF1","eukaryotic translation termination factor 1 [Source:HGNC Symbol;Acc:HGNC:3477]","protein_coding",89.75
"5305","COL6A2","collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]","protein_coding",89.75
"5306","CEP170","centrosomal protein 170 [Source:HGNC Symbol;Acc:HGNC:28920]","protein_coding",89.75
"5307","FEZ2","fasciculation and elongation protein zeta 2 [Source:HGNC Symbol;Acc:HGNC:3660]","protein_coding",89.75
"5308","CCP110","centriolar coiled-coil protein 110 [Source:HGNC Symbol;Acc:HGNC:24342]","protein_coding",89.625
"5309","SYAP1","synapse associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16273]","protein_coding",89.625
"5310","MARCHF5","membrane associated ring-CH-type finger 5 [Source:HGNC Symbol;Acc:HGNC:26025]","protein_coding",89.5
"5311","SGK3","serum/glucocorticoid regulated kinase family member 3 [Source:HGNC Symbol;Acc:HGNC:10812]","protein_coding",89.375
"5312","TFAM","transcription factor A, mitochondrial [Source:HGNC Symbol;Acc:HGNC:11741]","protein_coding",89.375
"5313","AAMP","angio associated migratory cell protein [Source:HGNC Symbol;Acc:HGNC:18]","protein_coding",89.375
"5314","CLUH","clustered mitochondria homolog [Source:HGNC Symbol;Acc:HGNC:29094]","protein_coding",89.375
"5315","FAM219B","family with sequence similarity 219 member B [Source:HGNC Symbol;Acc:HGNC:24695]","protein_coding",89.375
"5316","SIRPB2","signal regulatory protein beta 2 [Source:HGNC Symbol;Acc:HGNC:16247]","protein_coding",89.375
"5317","MTMR2","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","protein_coding",89.25
"5318","LENG1","leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]","protein_coding",89.25
"5319","ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18803]","protein_coding",89.25
"5320","RSAD2","radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30908]","protein_coding",89.25
"5321","SEPTIN11","septin 11 [Source:HGNC Symbol;Acc:HGNC:25589]","protein_coding",89.125
"5322","C1orf52","chromosome 1 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:24871]","protein_coding",89.125
"5323","NDUFA6","NADH:ubiquinone oxidoreductase subunit A6 [Source:HGNC Symbol;Acc:HGNC:7690]","protein_coding",89.125
"5324","SLC36A4","solute carrier family 36 member 4 [Source:HGNC Symbol;Acc:HGNC:19660]","protein_coding",89
"5325","H3C1","H3 clustered histone 1 [Source:HGNC Symbol;Acc:HGNC:4766]","protein_coding",89
"5326","RARS1","arginyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9870]","protein_coding",88.75
"5327","ALG2","ALG2 alpha-1,3/1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23159]","protein_coding",88.75
"5328","SLAIN1","SLAIN motif family member 1 [Source:HGNC Symbol;Acc:HGNC:26387]","protein_coding",88.75
"5329","TMEM268","transmembrane protein 268 [Source:HGNC Symbol;Acc:HGNC:24513]","protein_coding",88.75
"5330","FAM222B","family with sequence similarity 222 member B [Source:HGNC Symbol;Acc:HGNC:25563]","protein_coding",88.75
"5331","UQCC1","ubiquinol-cytochrome c reductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:15891]","protein_coding",88.625
"5332","STIL","STIL centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:10879]","protein_coding",88.625
"5333","PLAGL2","PLAG1 like zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:9047]","protein_coding",88.625
"5334","LSM4","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17259]","protein_coding",88.625
"5335","CMTM5","CKLF like MARVEL transmembrane domain containing 5 [Source:HGNC Symbol;Acc:HGNC:19176]","protein_coding",88.625
"5336","NDRG3","NDRG family member 3 [Source:HGNC Symbol;Acc:HGNC:14462]","protein_coding",88.5
"5337","FMR1","FMRP translational regulator 1 [Source:HGNC Symbol;Acc:HGNC:3775]","protein_coding",88.5
"5338","SEC24A","SEC24 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10703]","protein_coding",88.5
"5339","SPATA5","spermatogenesis associated 5 [Source:HGNC Symbol;Acc:HGNC:18119]","protein_coding",88.5
"5340","PDZD11","PDZ domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28034]","protein_coding",88.375
"5341","RNF214","ring finger protein 214 [Source:HGNC Symbol;Acc:HGNC:25335]","protein_coding",88.375
"5342","STAB1","stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]","protein_coding",88.25
"5343","EEF2K","eukaryotic elongation factor 2 kinase [Source:HGNC Symbol;Acc:HGNC:24615]","protein_coding",88.25
"5344","SLC10A7","solute carrier family 10 member 7 [Source:HGNC Symbol;Acc:HGNC:23088]","protein_coding",88.25
"5345","EBAG9","estrogen receptor binding site associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:3123]","protein_coding",88.25
"5346","TSPAN18","tetraspanin 18 [Source:HGNC Symbol;Acc:HGNC:20660]","protein_coding",88.25
"5347","CRELD2","cysteine rich with EGF like domains 2 [Source:HGNC Symbol;Acc:HGNC:28150]","protein_coding",88.25
"5348","ABCD1","ATP binding cassette subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:61]","protein_coding",88.125
"5349","SLC1A4","solute carrier family 1 member 4 [Source:HGNC Symbol;Acc:HGNC:10942]","protein_coding",88.125
"5350","RRAS2","RAS related 2 [Source:HGNC Symbol;Acc:HGNC:17271]","protein_coding",88.125
"5351","PRKCI","protein kinase C iota [Source:HGNC Symbol;Acc:HGNC:9404]","protein_coding",88.125
"5352","ANKRA2","ankyrin repeat family A member 2 [Source:HGNC Symbol;Acc:HGNC:13208]","protein_coding",88.125
"5353","RRS1","ribosome biogenesis regulator 1 homolog [Source:HGNC Symbol;Acc:HGNC:17083]","protein_coding",88.125
"5354","ARL16","ADP ribosylation factor like GTPase 16 [Source:HGNC Symbol;Acc:HGNC:27902]","protein_coding",88.125
"5355","PTTG2","pituitary tumor-transforming 2 [Source:HGNC Symbol;Acc:HGNC:9691]","protein_coding",88.125
"5356","SNX16","sorting nexin 16 [Source:HGNC Symbol;Acc:HGNC:14980]","protein_coding",88
"5357","AKAP10","A-kinase anchoring protein 10 [Source:HGNC Symbol;Acc:HGNC:368]","protein_coding",88
"5358","DSN1","DSN1 component of MIS12 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:16165]","protein_coding",88
"5359","CCT6P3","chaperonin containing TCP1 subunit 6 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:35137]","transcribed_unprocessed_pseudogene",88
"5360","KCTD9","potassium channel tetramerization domain containing 9 [Source:HGNC Symbol;Acc:HGNC:22401]","protein_coding",87.875
"5361","SLC39A8","solute carrier family 39 member 8 [Source:HGNC Symbol;Acc:HGNC:20862]","protein_coding",87.875
"5362","SLC37A2","solute carrier family 37 member 2 [Source:HGNC Symbol;Acc:HGNC:20644]","protein_coding",87.75
"5363","TRIM44","tripartite motif containing 44 [Source:HGNC Symbol;Acc:HGNC:19016]","protein_coding",87.75
"5364","PHF11","PHD finger protein 11 [Source:HGNC Symbol;Acc:HGNC:17024]","protein_coding",87.625
"5365","RPL29P14","ribosomal protein L29 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:36687]","processed_pseudogene",87.625
"5366","FRMD4B","FERM domain containing 4B [Source:HGNC Symbol;Acc:HGNC:24886]","protein_coding",87.5
"5367","CHD6","chromodomain helicase DNA binding protein 6 [Source:HGNC Symbol;Acc:HGNC:19057]","protein_coding",87.5
"5368","UNK","unk zinc finger [Source:HGNC Symbol;Acc:HGNC:29369]","protein_coding",87.5
"5369","HUS1","HUS1 checkpoint clamp component [Source:HGNC Symbol;Acc:HGNC:5309]","protein_coding",87.5
"5370","FARS2","phenylalanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21062]","protein_coding",87.5
"5371","OXA1L","OXA1L mitochondrial inner membrane protein [Source:HGNC Symbol;Acc:HGNC:8526]","protein_coding",87.5
"5372","ZNF589","zinc finger protein 589 [Source:HGNC Symbol;Acc:HGNC:16747]","protein_coding",87.5
"5373","METTL2B","methyltransferase 2B, methylcytidine [Source:HGNC Symbol;Acc:HGNC:18272]","protein_coding",87.5
"5374","PRR34-AS1","PRR34 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50499]","lncRNA",87.5
"5375","FAM110A","family with sequence similarity 110 member A [Source:HGNC Symbol;Acc:HGNC:16188]","protein_coding",87.375
"5376","ZMAT3","zinc finger matrin-type 3 [Source:HGNC Symbol;Acc:HGNC:29983]","protein_coding",87.375
"5377","EDC4","enhancer of mRNA decapping 4 [Source:HGNC Symbol;Acc:HGNC:17157]","protein_coding",87.25
"5378","SEM1","SEM1 26S proteasome subunit [Source:HGNC Symbol;Acc:HGNC:10845]","protein_coding",87.25
"5379","TMEM60","transmembrane protein 60 [Source:HGNC Symbol;Acc:HGNC:21754]","protein_coding",87.25
"5380","SMIM1","small integral membrane protein 1 (Vel blood group) [Source:HGNC Symbol;Acc:HGNC:44204]","protein_coding",87.25
"5381","SLC9A7","solute carrier family 9 member A7 [Source:HGNC Symbol;Acc:HGNC:17123]","protein_coding",87.125
"5382","GLA","galactosidase alpha [Source:HGNC Symbol;Acc:HGNC:4296]","protein_coding",87.125
"5383","C1orf198","chromosome 1 open reading frame 198 [Source:HGNC Symbol;Acc:HGNC:25900]","protein_coding",87.125
"5384","INVS","inversin [Source:HGNC Symbol;Acc:HGNC:17870]","protein_coding",87.125
"5385","SELENOH","selenoprotein H [Source:HGNC Symbol;Acc:HGNC:18251]","protein_coding",87.125
"5386","FAM118A","family with sequence similarity 118 member A [Source:HGNC Symbol;Acc:HGNC:1313]","protein_coding",87
"5387","CTDSPL2","CTD small phosphatase like 2 [Source:HGNC Symbol;Acc:HGNC:26936]","protein_coding",87
"5388","ZNF783","zinc finger family member 783 [Source:HGNC Symbol;Acc:HGNC:27222]","protein_coding",87
"5389","BCS1L","BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone [Source:HGNC Symbol;Acc:HGNC:1020]","protein_coding",86.875
"5390","TBL3","transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]","protein_coding",86.875
"5391","GON4L","gon-4 like [Source:HGNC Symbol;Acc:HGNC:25973]","protein_coding",86.75
"5392","ZNF33B","zinc finger protein 33B [Source:HGNC Symbol;Acc:HGNC:13097]","protein_coding",86.75
"5393","FAM118B","family with sequence similarity 118 member B [Source:HGNC Symbol;Acc:HGNC:26110]","protein_coding",86.75
"5394","REV3L","REV3 like, DNA directed polymerase zeta catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]","protein_coding",86.625
"5395","TIMM17A","translocase of inner mitochondrial membrane 17A [Source:HGNC Symbol;Acc:HGNC:17315]","protein_coding",86.625
"5396","CD38","CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]","protein_coding",86.5
"5397","GNPDA1","glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]","protein_coding",86.5
"5398","ITGB1BP1","integrin subunit beta 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23927]","protein_coding",86.5
"5399","FLNB","filamin B [Source:HGNC Symbol;Acc:HGNC:3755]","protein_coding",86.5
"5400","GTF3C5","general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668]","protein_coding",86.5
"5401","GMEB2","glucocorticoid modulatory element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4371]","protein_coding",86.375
"5402","GBE1","1,4-alpha-glucan branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]","protein_coding",86.375
"5403","EIF4A3","eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]","protein_coding",86.375
"5404","CLCN6","chloride voltage-gated channel 6 [Source:HGNC Symbol;Acc:HGNC:2024]","protein_coding",86.125
"5405","PHIP","pleckstrin homology domain interacting protein [Source:HGNC Symbol;Acc:HGNC:15673]","protein_coding",86.125
"5406","UBQLN4","ubiquilin 4 [Source:HGNC Symbol;Acc:HGNC:1237]","protein_coding",86.125
"5407","PABPC1P1","poly(A) binding protein cytoplasmic 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8558]","processed_pseudogene",86.125
